Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
20/3/2018,1.915848,1.915848,1.915848,1.83844,1.857792,-0.058056,-3.03030303,1.873218192,1.857792,1.915848,635.2831749,1.190024,-,-,635.2831749,1.190024,-,-,-,-,-,1.1,1.683624,-,-,310.2478502,0.380413273,-,-,1,323174844,-,-
21/3/2018,1.857792,1.857792,1.954552,1.857792,1.896496,0.038704,2.083333333,1.900854997,1.877144,1.896496,1047.488632,1.991124,-,-,1047.522737,1.9911867,-,-,-,-,-,1.12,1.683624,-,-,316.7113471,0.627266026,-,-,1,323174844,-,-
22/3/2018,1.896496,1.877144,1.9352,1.819088,1.819088,-0.077408,-4.081632653,1.891906922,1.819088,1.857792,1479.381976,2.798853,-,-,1479.407813,2.798901,-,-,-,-,-,1.08,1.683624,-,-,303.7843534,0.88588269,-,-,1,323174844,-,-
23/3/2018,1.819088,1.819088,1.915848,1.799736,1.83844,0.019352,1.063829787,1.88069388,1.83844,1.857792,339.4481191,0.638398,-,-,339.4481191,0.638398,-,-,-,-,-,1.09,1.683624,-,-,307.0161018,0.203264583,-,-,1,323174844,-,-
26/3/2018,1.83844,1.83844,1.857792,1.83844,1.83844,0,0,1.838513359,1.83844,1.857792,68.15832989,0.12531,-,-,68.15832989,0.12531,-,-,-,-,-,1.09,1.683624,-,-,307.0161018,0.04081382,-,-,1,323174844,-,-
27/3/2018,1.83844,1.83844,1.83844,1.780384,1.780384,-0.058056,-3.157894737,1.801609826,1.780384,1.799736,337.2778007,0.607643,-,-,337.2778007,0.607643,-,-,-,-,-,1.05,1.683624,-,-,297.3208565,0.201964977,-,-,1,323174844,-,-
28/3/2018,1.780384,1.780384,1.799736,1.780384,1.780384,0,0,1.781210194,1.761032,1.780384,62.93923109,0.112108,-,-,62.93923109,0.112108,-,-,-,-,-,1.05,1.683624,-,-,297.3208565,0.037688577,-,-,1,323174844,-,-
29/3/2018,1.780384,1.722328,1.799736,1.722328,1.74168,-0.038704,-2.173913043,1.74836352,1.74168,1.761032,158.8983051,0.277812,-,-,158.8983051,0.277812,-,-,-,-,-,1.03,1.683624,-,-,290.8573596,0.095149733,-,-,1,323174844,-,-
30/3/2018,1.74168,1.722328,1.761032,1.702976,1.74168,0,0,1.730636932,1.722328,1.74168,84.48739148,0.146217,-,-,84.48739148,0.146217,-,-,-,-,-,1.03,1.683624,-,-,290.8573596,0.050591809,-,-,1,323174844,-,-
2/4/2018,1.74168,1.722328,1.74168,1.722328,1.722328,-0.019352,-1.111111111,1.725451266,1.722328,1.74168,65.31624638,0.1127,-,-,65.31624638,0.1127,-,-,-,-,-,1.02,1.683624,-,-,287.6256112,0.039111955,-,-,1,323174844,-,-
3/4/2018,1.722328,1.722328,1.780384,1.722328,1.74168,0.019352,1.123595506,1.743730543,1.722328,1.74168,46.81686647,0.081636,-,-,46.81686647,0.081636,-,-,-,-,-,1.03,1.683624,-,-,290.8573596,0.02803436,-,-,1,323174844,-,-
4/4/2018,1.74168,1.780384,1.780384,1.664272,1.664272,-0.077408,-4.444444444,1.712161446,1.664272,1.722328,70.3286482,0.120414,-,-,70.3286482,0.120414,-,-,-,-,-,0.98,1.683624,-,-,277.9303658,0.042113426,-,-,1,323174844,-,-
5/4/2018,1.664272,1.683624,1.74168,1.625568,1.702976,0.038704,2.325581395,1.673508669,1.683624,1.702976,93.32368747,0.156178,-,-,93.32368747,0.156178,-,-,-,-,-,1.01,1.683624,-,-,284.3938627,0.055883062,-,-,1,323174844,-,-
9/4/2018,1.702976,1.722328,1.722328,1.683624,1.702976,0,0,1.69070453,1.702976,1.722328,46.04175279,0.077843,-,-,46.04175279,0.077843,-,-,-,-,-,1.01,1.683624,-,-,284.3938627,0.027570215,-,-,1,323174844,-,-
10/4/2018,1.702976,1.722328,1.799736,1.702976,1.74168,0.038704,2.272727273,1.756534573,1.722328,1.761032,107.1723853,0.188252,-,-,107.1723853,0.188252,-,-,-,-,-,1.03,1.683624,-,-,290.8573596,0.064175787,-,-,1,323174844,-,-
11/4/2018,1.74168,1.780384,1.780384,1.702976,1.74168,0,0,1.759716479,1.722328,1.761032,28.88590327,0.050831,-,-,28.88590327,0.050831,-,-,-,-,-,1.03,1.683624,-,-,290.8573596,0.017297138,-,-,1,323174844,-,-
12/4/2018,1.74168,1.780384,1.780384,1.722328,1.722328,-0.019352,-1.111111111,1.732316129,1.722328,1.74168,32.03803224,0.0555,-,-,32.03854899,0.05550093,-,-,-,-,-,1.02,1.683624,-,-,287.6256112,0.019184971,-,-,1,323174844,-,-
17/4/2018,1.722328,1.722328,1.74168,1.702976,1.702976,-0.019352,-1.123595506,1.704408303,1.702976,1.722328,31.4179413,0.053549,-,-,31.4179413,0.053549,-,-,-,-,-,1.01,1.683624,-,-,284.3938627,0.018813346,-,-,1,323174844,-,-
18/4/2018,1.702976,1.702976,1.74168,1.702976,1.74168,0.038704,2.272727273,1.705913357,1.702976,1.74168,34.72509301,0.059238,-,-,34.72509301,0.059238,-,-,-,-,-,1.03,1.683624,-,-,290.8573596,0.020793698,-,-,1,323174844,-,-
19/4/2018,1.74168,1.761032,1.761032,1.702976,1.722328,-0.019352,-1.111111111,1.724843526,1.702976,1.722328,85.46920215,0.147421,-,-,85.46971889,0.14742195,-,-,-,-,-,1.02,1.683624,-,-,287.6256112,0.051180036,-,-,1,323174844,-,-
20/4/2018,1.722328,1.722328,1.761032,1.722328,1.722328,0,0,1.741145301,1.722328,1.74168,48.62546507,0.084664,-,-,48.62546507,0.084664,-,-,-,-,-,1.02,1.683624,-,-,287.6256112,0.029117365,-,-,1,323174844,-,-
23/4/2018,1.722328,1.722328,1.722328,1.702976,1.722328,0,0,1.710150549,1.722328,1.74168,98.54278628,0.168523,-,-,98.54330302,0.16852387,-,-,-,-,-,1.02,1.683624,-,-,287.6256112,0.059008615,-,-,1,323174844,-,-
24/4/2018,1.722328,1.702976,1.702976,1.702976,1.702976,-0.019352,-1.123595506,1.702976,1.702976,1.722328,4.133939644,0.00704,-,-,4.134456387,0.00704086,-,-,-,-,-,1.01,1.683624,-,-,284.3938627,0.00247575,-,-,1,323174844,-,-
25/4/2018,1.702976,1.702976,1.761032,1.702976,1.702976,0,0,1.722198042,1.702976,1.722328,84.64241422,0.145771,-,-,84.64241422,0.145771,-,-,-,-,-,1.01,1.683624,-,-,284.3938627,0.050684638,-,-,1,323174844,-,-
26/4/2018,1.702976,1.722328,1.74168,1.664272,1.664272,-0.038704,-2.272727273,1.693735856,1.664272,1.722328,40.1508888,0.068005,-,-,40.1508888,0.068005,-,-,-,-,-,0.98,1.683624,-,-,277.9303658,0.024042713,-,-,1,323174844,-,-
27/4/2018,1.664272,1.722328,1.722328,1.664272,1.683624,0.019352,1.162790698,1.673974558,1.664272,1.683624,56.47995039,0.094546,-,-,56.47995039,0.094546,-,-,-,-,-,1,1.683624,-,-,281.1621143,0.033820702,-,-,1,323174844,-,-
30/4/2018,1.683624,1.722328,1.722328,1.64492,1.64492,-0.038704,-2.298850575,1.661452865,1.64492,1.683624,54.98139727,0.091349,-,-,54.98191401,0.0913498,-,-,-,-,-,0.97,1.683624,-,-,274.6986174,0.032923664,-,-,1,323174844,-,-
2/5/2018,1.64492,1.664272,1.683624,1.664272,1.683624,0.038704,2.352941176,1.676761589,1.664272,1.683624,21.85820587,0.036651,-,-,21.85820587,0.036651,-,-,-,-,-,1,1.683624,-,-,281.1621143,0.01308889,-,-,1,323174844,-,-
3/5/2018,1.683624,1.702976,1.799736,1.702976,1.74168,0.058056,3.448275862,1.746762195,1.722328,1.74168,136.161637,0.237842,-,-,136.1642208,0.23784671,-,-,-,-,-,1.03,1.683624,-,-,290.8573596,0.081536359,-,-,1,323174844,-,-
4/5/2018,1.74168,1.761032,1.780384,1.702976,1.74168,0,0,1.742409126,1.74168,1.761032,364.8201736,0.635666,-,-,364.8201736,0.635666,-,-,-,-,-,1.03,1.683624,-,-,290.8573596,0.218457598,-,-,1,323174844,-,-
7/5/2018,1.74168,1.761032,1.83844,1.761032,1.780384,0.038704,2.222222222,1.784507291,1.761032,1.780384,578.906573,1.033063,-,-,578.906573,1.033063,-,-,-,-,-,1.05,1.683624,-,-,297.3208565,0.346654457,-,-,1,323174844,-,-
8/5/2018,1.780384,1.799736,1.799736,1.780384,1.780384,0,0,1.78142749,1.761032,1.780384,105.4154609,0.18779,-,-,105.4154609,0.18779,-,-,-,-,-,1.05,1.683624,-,-,297.3208565,0.063123725,-,-,1,323174844,-,-
9/5/2018,1.780384,1.761032,1.780384,1.761032,1.761032,-0.019352,-1.086956522,1.761392596,1.761032,1.780384,8.319553535,0.014654,-,-,8.319553535,0.014654,-,-,-,-,-,1.04,1.683624,-,-,294.089108,0.004981823,-,-,1,323174844,-,-
10/5/2018,1.761032,1.761032,1.799736,1.761032,1.761032,0,0,1.773664419,1.74168,1.780384,101.643241,0.180281,-,-,101.643241,0.180281,-,-,-,-,-,1.04,1.683624,-,-,294.089108,0.060864886,-,-,1,323174844,-,-
11/5/2018,1.761032,1.761032,1.761032,1.702976,1.722328,-0.038704,-2.197802198,1.711836876,1.702976,1.722328,52.13931377,0.089254,-,-,52.13931377,0.089254,-,-,-,-,-,1.02,1.683624,-,-,287.6256112,0.03122149,-,-,1,323174844,-,-
14/5/2018,1.722328,1.722328,1.722328,1.722328,1.722328,0,0,1.722328,1.702976,1.722328,19.42951633,0.033464,-,-,19.43054981,0.03346576,-,-,-,-,-,1.02,1.683624,-,-,287.6256112,0.011635188,-,-,1,323174844,-,-
15/5/2018,1.722328,1.702976,1.702976,1.683624,1.683624,-0.038704,-2.247191011,1.693967762,1.683624,1.702976,38.18726747,0.064688,-,-,38.18726747,0.064688,-,-,-,-,-,1,1.683624,-,-,281.1621143,0.022866879,-,-,1,323174844,-,-
16/5/2018,1.683624,1.74168,1.74168,1.702976,1.702976,0.019352,1.149425287,1.70910902,1.683624,1.702976,81.85200496,0.139894,-,-,81.85200496,0.139894,-,-,-,-,-,1.01,1.683624,-,-,284.3938627,0.049013716,-,-,1,323174844,-,-
17/5/2018,1.702976,1.74168,1.74168,1.702976,1.702976,0,0,1.721647898,1.683624,1.702976,16.17403886,0.027846,-,-,16.17403886,0.027846,-,-,-,-,-,1.01,1.683624,-,-,284.3938627,0.00968516,-,-,1,323174844,-,-
18/5/2018,1.702976,1.702976,1.74168,1.702976,1.722328,0.019352,1.136363636,1.709473141,1.722328,1.74168,71.72385283,0.12261,-,-,71.72385283,0.12261,-,-,-,-,-,1.06,1.625568,-,-,287.6256112,0.042948887,-,-,1,323174844,-,-
21/5/2018,1.722328,1.722328,1.74168,1.702976,1.702976,-0.019352,-1.123595506,1.715231249,1.702976,1.722328,65.52294337,0.112387,-,-,65.52294337,0.112387,-,-,-,-,-,1.05,1.625568,-,-,284.3938627,0.039235727,-,-,1,323174844,-,-
22/5/2018,1.702976,1.722328,1.74168,1.702976,1.74168,0.038704,2.272727273,1.7292068,1.722328,1.74168,186.0789582,0.321769,-,-,186.0789582,0.321769,-,-,-,-,-,1.07,1.625568,-,-,290.8573596,0.111425752,-,-,1,323174844,-,-
23/5/2018,1.74168,1.74168,1.74168,1.702976,1.74168,0,0,1.731449591,1.722328,1.74168,47.79867714,0.082761,-,-,47.79867714,0.082761,-,-,-,-,-,1.07,1.625568,-,-,290.8573596,0.028622277,-,-,1,323174844,-,-
24/5/2018,1.74168,1.722328,1.857792,1.702976,1.780384,0.038704,2.222222222,1.790225552,1.761032,1.780384,2074.875982,3.714496,-,-,2074.875982,3.714496,-,-,-,-,-,1.1,1.625568,-,-,297.3208565,1.242454379,-,-,1,323174844,-,-
25/5/2018,1.780384,1.780384,1.819088,1.74168,1.780384,0,0,1.778552142,1.761032,1.780384,374.4832575,0.666038,-,-,374.4832575,0.666038,-,-,-,-,-,1.1,1.625568,-,-,297.3208565,0.224243939,-,-,1,323174844,-,-
28/5/2018,1.780384,1.780384,1.799736,1.74168,1.761032,-0.019352,-1.086956522,1.77824804,1.761032,1.780384,194.7602315,0.346332,-,-,194.7602315,0.346332,-,-,-,-,-,1.09,1.625568,-,-,294.089108,0.116624176,-,-,1,323174844,-,-
30/5/2018,1.761032,1.780384,1.799736,1.761032,1.780384,0.019352,1.098901099,1.78023145,1.761032,1.780384,321.2071104,0.571823,-,-,321.2071104,0.571823,-,-,-,-,-,1.1,1.625568,-,-,297.3208565,0.192341703,-,-,1,323174844,-,-
31/5/2018,1.780384,1.799736,1.799736,1.780384,1.799736,0.019352,1.086956522,1.795696473,1.780384,1.799736,153.7308805,0.276054,-,-,153.7308805,0.276054,-,-,-,-,-,1.11,1.625568,-,-,300.5526049,0.092055432,-,-,1,323174844,-,-
1/6/2018,1.799736,1.819088,1.857792,1.819088,1.819088,0.019352,1.075268817,1.83782933,1.819088,1.83844,1039.840843,1.91105,-,-,1039.840843,1.91105,-,-,-,-,-,1.12,1.625568,-,-,303.7843534,0.622666039,-,-,1,323174844,-,-
4/6/2018,1.819088,1.896496,1.896496,1.819088,1.83844,0.019352,1.063829787,1.861783368,1.819088,1.83844,350.5064076,0.652567,-,-,350.5064076,0.652567,-,-,-,-,-,1.13,1.625568,-,-,307.0161018,0.209886386,-,-,1,323174844,-,-
5/6/2018,1.83844,1.877144,1.877144,1.780384,1.799736,-0.038704,-2.105263158,1.800369898,1.780384,1.799736,110.4278628,0.198811,-,-,110.4449153,0.19883344,-,-,-,-,-,1.11,1.625568,-,-,300.5526049,0.066135407,-,-,1,323174844,-,-
6/6/2018,1.799736,1.799736,1.83844,1.799736,1.799736,0,0,1.816826078,1.799736,1.819088,63.66267053,0.115664,-,-,63.66267053,0.115664,-,-,-,-,-,1.11,1.625568,-,-,300.5526049,0.038121779,-,-,1,323174844,-,-
7/6/2018,1.799736,1.799736,1.819088,1.780384,1.780384,-0.019352,-1.075268817,1.794791059,1.780384,1.799736,58.44357172,0.104894,-,-,58.44357172,0.104894,-,-,-,-,-,1.1,1.625568,-,-,297.3208565,0.034996536,-,-,1,323174844,-,-
8/6/2018,1.780384,1.761032,1.761032,1.74168,1.74168,-0.038704,-2.173913043,1.754030271,1.74168,1.780384,41.13269946,0.072148,-,-,41.13269946,0.072148,-,-,-,-,-,1.07,1.625568,-,-,290.8573596,0.02463063,-,-,1,323174844,-,-
11/6/2018,1.74168,1.74168,1.761032,1.74168,1.761032,0.019352,1.111111111,1.74239089,1.722328,1.780384,88.62133113,0.154413,-,-,88.62133113,0.154413,-,-,-,-,-,1.09,1.625568,-,-,294.089108,0.053067249,-,-,1,323174844,-,-
12/6/2018,1.761032,1.819088,1.819088,1.780384,1.780384,0.019352,1.098901099,1.791661814,1.761032,1.780384,38.39396445,0.068789,-,-,38.39396445,0.068789,-,-,-,-,-,1.1,1.625568,-,-,297.3208565,0.022990651,-,-,1,323174844,-,-
13/6/2018,1.780384,1.799736,1.799736,1.761032,1.780384,0,0,1.774394095,1.761032,1.780384,73.79082265,0.130934,-,-,73.79082265,0.130934,-,-,-,-,-,1.1,1.625568,-,-,297.3208565,0.044186608,-,-,1,323174844,-,-
14/6/2018,1.780384,1.819088,1.819088,1.74168,1.761032,-0.019352,-1.086956522,1.775433488,1.761032,1.799736,22.21992559,0.03945,-,-,22.21992559,0.03945,-,-,-,-,-,1.09,1.625568,-,-,294.089108,0.013305491,-,-,1,323174844,-,-
15/6/2018,1.761032,1.761032,1.799736,1.683624,1.722328,-0.038704,-2.197802198,1.733391018,1.722328,1.761032,120.7627119,0.209329,-,-,120.7627119,0.209329,-,-,-,-,-,1.06,1.625568,-,-,287.6256112,0.072313797,-,-,1,323174844,-,-
18/6/2018,1.722328,1.702976,1.702976,1.64492,1.664272,-0.058056,-3.370786517,1.660759183,1.64492,1.664272,126.9636213,0.210856,-,-,126.9636213,0.210856,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.076026957,-,-,1,323174844,-,-
19/6/2018,1.664272,1.64492,1.664272,1.64492,1.64492,-0.019352,-1.162790698,1.650400212,1.64492,1.664272,29.19594874,0.048185,-,-,29.19594874,0.048185,-,-,-,-,-,1.01,1.625568,-,-,274.6986174,0.017482796,-,-,1,323174844,-,-
20/6/2018,1.64492,1.64492,1.664272,1.64492,1.664272,0.019352,1.176470588,1.646427948,1.64492,1.664272,3.978916908,0.006551,-,-,3.978916908,0.006551,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.002382611,-,-,1,323174844,-,-
21/6/2018,1.664272,1.664272,1.664272,1.625568,1.64492,-0.019352,-1.162790698,1.641648259,1.64492,1.664272,14.36544026,0.023583,-,-,14.36544026,0.023583,-,-,-,-,-,1.01,1.625568,-,-,274.6986174,0.008602155,-,-,1,323174844,-,-
22/6/2018,1.64492,1.567512,1.625568,1.54816,1.586864,-0.058056,-3.529411765,1.572497193,1.567512,1.606216,258.1645308,0.405963,-,-,258.1645308,0.405963,-,-,-,-,-,0.98,1.625568,-,-,265.0033721,0.15459124,-,-,1,323174844,-,-
25/6/2018,1.586864,1.54816,1.586864,1.54816,1.586864,0,0,1.570622143,1.567512,1.586864,11.575031,0.01818,-,-,11.575031,0.01818,-,-,-,-,-,0.98,1.625568,-,-,265.0033721,0.006931233,-,-,1,323174844,-,-
26/6/2018,1.586864,1.54816,1.606216,1.54816,1.567512,-0.019352,-1.219512195,1.568305615,1.567512,1.606216,16.38073584,0.02569,-,-,16.41484084,0.02572833,-,-,-,-,-,0.97,1.625568,-,-,261.7716236,0.009829354,-,-,1,323174844,-,-
27/6/2018,1.567512,1.567512,1.625568,1.567512,1.586864,0.019352,1.234567901,1.614018998,1.586864,1.606216,141.4840843,0.228358,-,-,141.4840843,0.228358,-,-,-,-,-,0.98,1.625568,-,-,265.0033721,0.084721941,-,-,1,323174844,-,-
28/6/2018,1.586864,1.586864,1.625568,1.567512,1.567512,-0.019352,-1.219512195,1.604000799,1.567512,1.606216,56.42827615,0.090511,-,-,56.42827615,0.090511,-,-,-,-,-,0.97,1.625568,-,-,261.7716236,0.033789759,-,-,1,323174844,-,-
29/6/2018,1.567512,1.586864,1.606216,1.567512,1.567512,0,0,1.575262082,1.54816,1.567512,64.64448119,0.101832,-,-,64.64448119,0.101832,-,-,-,-,-,0.97,1.625568,-,-,261.7716236,0.038709696,-,-,1,323174844,-,-
2/7/2018,1.567512,1.586864,1.586864,1.586864,1.586864,0.019352,1.234567901,1.586864,1.567512,1.586864,10.33484911,0.0164,-,-,10.33484911,0.0164,-,-,-,-,-,0.98,1.625568,-,-,265.0033721,0.0061886,-,-,1,323174844,-,-
3/7/2018,1.586864,1.625568,1.625568,1.606216,1.625568,0.038704,2.43902439,1.621314813,1.606216,1.625568,47.02356346,0.07624,-,-,47.02356346,0.07624,-,-,-,-,-,1,1.625568,-,-,271.466869,0.028158132,-,-,1,323174844,-,-
4/7/2018,1.625568,1.64492,1.64492,1.567512,1.567512,-0.058056,-3.571428571,1.599336898,1.567512,1.606216,55.2397685,0.088347,-,-,55.2397685,0.088347,-,-,-,-,-,0.97,1.625568,-,-,261.7716236,0.03307807,-,-,1,323174844,-,-
5/7/2018,1.567512,1.567512,1.567512,1.54816,1.567512,0,0,1.562885802,1.567512,1.586864,89.70649029,0.140201,-,-,89.70649029,0.140201,-,-,-,-,-,0.97,1.625568,-,-,261.7716236,0.053717052,-,-,1,323174844,-,-
6/7/2018,1.567512,1.54816,1.54816,1.54816,1.54816,-0.019352,-1.234567901,1.54816,1.528808,1.54816,91.72178586,0.142,-,-,91.73883836,0.14202607,-,-,-,-,-,0.95,1.625568,-,-,258.5398752,0.054934041,-,-,1,323174844,-,-
9/7/2018,1.54816,1.528808,1.586864,1.315936,1.509456,-0.038704,-2.5,1.439861484,1.490104,1.509456,121.0727573,0.174328,-,-,121.0727573,0.174328,-,-,-,-,-,0.93,1.625568,-,-,252.0763783,0.072499455,-,-,1,323174844,-,-
10/7/2018,1.509456,1.606216,1.606216,1.490104,1.490104,-0.019352,-1.282051282,1.521406083,1.490104,1.509456,22.42662257,0.03412,-,-,22.42662257,0.03412,-,-,-,-,-,0.92,1.625568,-,-,248.8446299,0.013429263,-,-,1,323174844,-,-
11/7/2018,1.490104,1.509456,1.528808,1.509456,1.509456,0.019352,1.298701299,1.510011892,1.490104,1.509456,28.78255477,0.043462,-,-,28.78255477,0.043462,-,-,-,-,-,0.93,1.625568,-,-,252.0763783,0.017235252,-,-,1,323174844,-,-
12/7/2018,1.509456,1.54816,1.567512,1.509456,1.567512,0.058056,3.846153846,1.537602694,1.54816,1.567512,108.9293096,0.16749,-,-,108.9298264,0.16749078,-,-,-,-,-,0.97,1.625568,-,-,261.7716236,0.065228159,-,-,1,323174844,-,-
13/7/2018,1.567512,1.54816,1.64492,1.54816,1.625568,0.058056,3.703703704,1.610705021,1.606216,1.625568,99.57627119,0.160388,-,-,99.57627119,0.160388,-,-,-,-,-,1,1.625568,-,-,271.466869,0.059627166,-,-,1,323174844,-,-
16/7/2018,1.625568,1.625568,1.683624,1.625568,1.664272,0.038704,2.380952381,1.66681561,1.664272,1.683624,223.697809,0.372863,-,-,223.697809,0.372863,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.133952258,-,-,1,323174844,-,-
17/7/2018,1.664272,1.722328,1.722328,1.664272,1.664272,0,0,1.674568047,1.664272,1.683624,122.5713105,0.205254,-,-,122.5888797,0.20528324,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.073407323,-,-,1,323174844,-,-
18/7/2018,1.664272,1.664272,1.683624,1.664272,1.664272,0,0,1.66646114,1.664272,1.683624,22.84001654,0.038062,-,-,22.84001654,0.038062,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.013676807,-,-,1,323174844,-,-
19/7/2018,1.664272,1.702976,1.702976,1.683624,1.702976,0.038704,2.325581395,1.695980043,1.683624,1.702976,28.73088053,0.048727,-,-,28.73088053,0.048727,-,-,-,-,-,1.05,1.625568,-,-,284.3938627,0.017204309,-,-,1,323174844,-,-
20/7/2018,1.702976,1.683624,1.683624,1.64492,1.683624,-0.019352,-1.136363636,1.65858735,1.664272,1.683624,82.67879289,0.13713,-,-,82.67879289,0.13713,-,-,-,-,-,1.04,1.625568,-,-,281.1621143,0.049508804,-,-,1,323174844,-,-
23/7/2018,1.683624,1.683624,1.683624,1.664272,1.683624,0,0,1.667870709,1.664272,1.683624,41.95948739,0.069983,-,-,41.99359239,0.0700391,-,-,-,-,-,1.04,1.625568,-,-,281.1621143,0.02514614,-,-,1,323174844,-,-
24/7/2018,1.683624,1.702976,1.74168,1.664272,1.664272,-0.019352,-1.149425287,1.715665201,1.664272,1.683624,180.7048367,0.310029,-,-,180.7048367,0.310029,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.10820768,-,-,1,323174844,-,-
25/7/2018,1.664272,1.664272,1.683624,1.664272,1.683624,0.019352,1.162790698,1.683050384,1.664272,1.683624,33.1231914,0.055748,-,-,33.1231914,0.055748,-,-,-,-,-,1.04,1.625568,-,-,281.1621143,0.019834465,-,-,1,323174844,-,-
26/7/2018,1.683624,1.702976,1.722328,1.702976,1.722328,0.038704,2.298850575,1.707814,1.683624,1.702976,0.206696982,0.000353,-,-,0.206696982,0.000353,-,-,-,-,-,1.06,1.625568,-,-,287.6256112,0.000123772,-,-,1,323174844,-,-
31/7/2018,1.722328,1.664272,1.683624,1.664272,1.664272,-0.058056,-3.370786517,1.666375478,1.664272,1.722328,7.131045887,0.011883,-,-,7.131045887,0.011883,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.004270134,-,-,1,323174844,-,-
1/8/2018,1.664272,1.683624,1.683624,1.664272,1.664272,0,0,1.664847952,1.664272,1.683624,8.681273253,0.014453,-,-,8.681273253,0.014453,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.005198424,-,-,1,323174844,-,-
2/8/2018,1.664272,1.664272,1.664272,1.64492,1.64492,-0.019352,-1.162790698,1.66156111,1.64492,1.683624,37.25713105,0.061905,-,-,37.25713105,0.061905,-,-,-,-,-,1.01,1.625568,-,-,274.6986174,0.022309905,-,-,1,323174844,-,-
3/8/2018,1.64492,1.664272,1.683624,1.625568,1.64492,0,0,1.650449143,1.64492,1.683624,0.723439438,0.001194,-,-,0.748759818,0.00123467,-,-,-,-,-,1.01,1.625568,-,-,274.6986174,0.000448364,-,-,1,323174844,-,-
6/8/2018,1.64492,1.664272,1.702976,1.606216,1.64492,0,0,1.688672348,1.64492,1.683624,7.131045887,0.012042,-,-,7.131045887,0.012042,-,-,-,-,-,1.01,1.625568,-,-,274.6986174,0.004270134,-,-,1,323174844,-,-
7/8/2018,1.64492,1.664272,1.683624,1.664272,1.683624,0.038704,2.352941176,1.679727624,1.664272,1.683624,15.39892518,0.025866,-,-,15.39944192,0.02586686,-,-,-,-,-,1.04,1.625568,-,-,281.1621143,0.009221324,-,-,1,323174844,-,-
8/8/2018,1.683624,1.702976,1.722328,1.702976,1.702976,0.019352,1.149425287,1.702992842,1.702976,1.722328,59.37370814,0.101113,-,-,59.37370814,0.101113,-,-,-,-,-,1.05,1.625568,-,-,284.3938627,0.03555351,-,-,1,323174844,-,-
9/8/2018,1.702976,1.780384,1.819088,1.702976,1.702976,0,0,1.737192165,1.702976,1.74168,34.98346424,0.060773,-,-,34.98398098,0.060774,-,-,-,-,-,1.05,1.625568,-,-,284.3938627,0.020948722,-,-,1,323174844,-,-
10/8/2018,1.702976,1.702976,1.761032,1.702976,1.702976,0,0,1.74206179,1.702976,1.74168,209.5390657,0.36503,-,-,209.5390657,0.36503,-,-,-,-,-,1.05,1.625568,-,-,284.3938627,0.125473875,-,-,1,323174844,-,-
14/8/2018,1.702976,1.664272,1.683624,1.664272,1.664272,-0.038704,-2.272727273,1.669976925,1.664272,1.683624,8.939644481,0.014929,-,-,8.939644481,0.014929,-,-,-,-,-,1.03,1.625568,-,-,277.9303658,0.005353139,-,-,1,323174844,-,-
15/8/2018,1.664272,1.664272,1.664272,1.606216,1.625568,-0.038704,-2.325581395,1.62591481,1.606216,1.625568,43.25134353,0.070323,-,-,43.25134353,0.070323,-,-,-,-,-,1,1.625568,-,-,271.466869,0.025899293,-,-,1,323174844,-,-
16/8/2018,1.625568,1.606216,1.625568,1.606216,1.625568,0,0,1.608406792,1.625568,1.64492,19.1711451,0.030835,-,-,19.1711451,0.030835,-,-,-,-,-,1.2,1.35464,-,-,271.466869,0.011479854,-,-,1,323174844,-,-
17/8/2018,1.625568,1.625568,1.683624,1.625568,1.683624,0.058056,3.571428571,1.626321974,1.625568,1.683624,3.978916908,0.006471,-,-,3.978916908,0.006471,-,-,-,-,-,1.25,1.35464,-,-,281.1621143,0.002382611,-,-,1,323174844,-,-
20/8/2018,1.683624,1.702976,1.702976,1.64492,1.664272,-0.019352,-1.149425287,1.656434545,1.664272,1.702976,47.59198016,0.078833,-,-,47.59198016,0.078833,-,-,-,-,-,1.23,1.35464,-,-,277.9303658,0.028498505,-,-,1,323174844,-,-
21/8/2018,1.664272,1.664272,1.74168,1.664272,1.702976,0.038704,2.325581395,1.720250953,1.683624,1.702976,78.95824721,0.135828,-,-,78.99235221,0.1358835,-,-,-,-,-,1.26,1.35464,-,-,284.3938627,0.04730133,-,-,1,323174844,-,-
